timestamp,temperatura,umidade_solo,ph_solo,nitrogenio,fosforo,potassio,irrigacao_ativa,cultura,volume_irrigacao_recomendado,dosagem_n_recomendada,dosagem_p_recomendada,dosagem_k_recomendada,rendimento_estimado
2025-11-25 21:01:22.610438,20.8,51.6,5.67,1,1,1,0,milho,2.8,0,0,0,5259.0
2025-11-25 21:01:27.610438,20.8,46.2,5.58,0,0,1,0,milho,3.4,12,8,0,2160.0
2025-11-25 21:01:32.610438,21.0,53.1,5.62,1,0,0,0,milho,2.7,0,8,10,3302.0
2025-11-25 21:01:37.610438,21.3,48.9,5.58,0,0,1,0,milho,3.1,12,8,0,3239.0
2025-11-25 21:01:42.610438,21.3,50.9,5.72,1,0,1,0,milho,2.9,0,8,0,4612.0
2025-11-25 21:01:47.610438,21.4,51.7,5.61,1,0,1,0,milho,2.8,0,8,0,5569.0
2025-11-25 21:01:52.610438,21.2,46.2,5.38,0,1,0,0,milho,3.4,12,0,10,2585.0
2025-11-25 21:01:57.610438,21.6,47.7,5.39,0,1,0,0,milho,3.2,12,0,10,2321.0
2025-11-25 21:02:02.610438,21.7,46.3,5.54,1,1,1,0,milho,3.4,0,0,0,3389.0
2025-11-25 21:02:07.610438,21.5,45.5,5.68,0,0,0,0,milho,3.5,12,8,10,2117.0
2025-11-25 21:02:12.610438,22.0,48.2,5.51,1,1,1,0,milho,3.2,0,0,0,4345.0
2025-11-25 21:02:17.610438,22.2,45.2,5.35,0,1,0,0,milho,3.5,12,0,10,1912.0
2025-11-25 21:02:22.610438,22.1,43.3,5.48,0,1,0,0,milho,3.7,12,0,10,2751.0
2025-11-25 21:02:27.610438,22.2,44.7,5.74,1,1,1,0,milho,3.5,0,0,0,3742.0
2025-11-25 21:02:32.610438,21.2,42.4,5.42,0,1,0,0,milho,3.8,12,0,10,2952.0
2025-11-25 21:02:37.610438,21.3,42.2,5.26,1,0,1,0,milho,3.8,0,8,0,3737.0
2025-11-25 21:02:42.610438,21.5,41.4,5.46,0,1,0,0,milho,3.9,12,0,10,2761.0
2025-11-25 21:02:47.610438,21.2,39.4,5.54,0,1,1,1,milho,7.1,12,0,0,3485.0
2025-11-25 21:02:52.610438,20.8,45.8,5.57,0,1,1,1,milho,3.4,12,0,0,3186.0
2025-11-25 21:02:57.610438,20.4,45.6,5.65,0,1,1,1,milho,3.4,12,0,0,2132.0
2025-11-25 21:03:02.610438,22.5,45.4,5.42,1,1,1,1,milho,3.5,0,0,0,3643.0
2025-11-25 21:03:07.610438,20.4,50.3,5.43,0,1,1,1,milho,3.0,12,0,0,3504.0
2025-11-25 21:03:12.610438,20.8,52.2,5.54,0,1,0,1,milho,2.8,12,0,10,2663.0
2025-11-25 21:03:17.610438,22.0,53.1,5.47,0,1,0,1,milho,2.7,12,0,10,2691.0
2025-11-25 21:03:22.610438,21.1,55.2,5.51,0,1,1,1,milho,2.5,12,0,0,3976.0
2025-11-25 21:03:27.610438,21.1,59.0,5.38,0,0,1,1,milho,2.1,12,8,0,3906.0
2025-11-25 21:03:32.610438,21.0,58.2,5.45,1,1,0,1,milho,2.2,0,0,10,3677.0
2025-11-25 21:03:37.610438,21.7,61.8,5.42,0,1,1,1,milho,1.8,12,0,0,3601.0
2025-11-25 21:03:42.610438,21.8,61.9,5.42,0,0,0,1,milho,1.8,12,8,10,2629.0
2025-11-25 21:03:47.610438,21.0,67.5,5.48,0,1,1,1,milho,1.2,12,0,0,3673.0
2025-11-25 21:03:52.610438,21.8,67.5,5.45,0,1,1,1,milho,1.2,12,0,0,4592.0
2025-11-25 21:03:57.610438,21.6,65.5,5.59,0,1,1,1,milho,1.4,12,0,0,2988.0
2025-11-25 21:04:02.610438,21.0,71.3,5.74,0,1,1,1,milho,0.0,12,0,0,2902.0
2025-11-25 21:04:07.610438,21.4,79.0,5.51,0,1,0,0,milho,0.0,12,0,10,2853.0
2025-11-25 21:04:12.610438,22.2,74.2,5.54,0,1,1,0,milho,0.0,12,0,0,2554.0
2025-11-25 21:04:17.610438,22.1,74.2,5.5,0,0,0,0,milho,0.0,12,8,10,2670.0
2025-11-25 21:04:22.610438,21.7,68.9,5.41,1,1,0,0,milho,1.1,0,0,10,3418.0
2025-11-25 21:04:27.610438,20.9,73.2,5.34,0,1,0,0,milho,0.0,12,0,10,1781.0
2025-11-25 21:04:32.610438,20.9,70.1,5.49,0,0,0,0,milho,0.0,12,8,10,1881.0
2025-11-25 21:04:37.610438,20.4,72.1,5.56,1,1,1,0,milho,0.0,0,0,0,3150.0
2025-11-25 21:04:42.610438,21.0,65.9,5.55,0,0,1,0,milho,1.4,12,8,0,2817.0
2025-11-25 21:04:47.610438,21.3,72.0,5.55,0,1,1,0,milho,0.0,12,0,0,3039.0
2025-11-25 21:04:52.610438,21.4,70.1,5.43,1,0,1,0,milho,0.0,0,8,0,3164.0
2025-11-25 21:04:57.610438,21.3,70.5,5.31,0,1,1,0,milho,0.0,12,0,0,3119.0
2025-11-25 21:05:02.610438,20.4,68.9,5.3,1,1,1,0,milho,1.1,0,0,0,4640.0
2025-11-25 21:05:07.610438,21.8,69.8,5.52,1,1,1,0,milho,1.0,0,0,0,4861.0
2025-11-25 21:05:12.610438,21.0,64.9,5.58,0,1,1,0,milho,1.5,12,0,0,3774.0
2025-11-25 21:05:17.610438,21.4,64.6,5.45,1,1,0,0,milho,1.5,0,0,10,3629.0
2025-11-25 21:05:22.610438,21.8,64.3,5.44,1,1,1,0,milho,1.6,0,0,0,5220.0
2025-11-25 21:05:27.610438,22.0,67.3,5.41,0,1,0,0,milho,1.3,12,0,10,3315.0
2025-11-25 21:05:32.610438,21.3,61.2,5.43,0,1,1,0,milho,1.9,12,0,0,4354.0
2025-11-25 21:05:37.610438,21.1,65.2,5.48,0,1,1,0,milho,1.5,12,0,0,3844.0
2025-11-25 21:05:42.610438,21.7,65.0,5.48,0,1,1,0,milho,1.5,12,0,0,3846.0
2025-11-25 21:05:47.610438,20.9,63.0,5.38,1,1,1,0,milho,1.7,0,0,0,6063.0
2025-11-25 21:05:52.610438,21.9,61.2,5.29,0,0,0,0,milho,1.9,12,8,10,2522.0
2025-11-25 21:05:57.610438,20.8,64.4,5.47,1,0,0,0,milho,1.6,0,8,10,2976.0
2025-11-25 21:06:02.610438,21.8,62.0,5.38,0,1,0,0,milho,1.8,12,0,10,3607.0
2025-11-25 21:06:07.610438,21.1,61.5,5.63,1,1,1,0,milho,1.8,0,0,0,5042.0
2025-11-25 21:06:12.610438,20.9,58.9,5.59,1,1,1,0,milho,2.1,0,0,0,4253.0
2025-11-25 21:06:17.610438,21.1,60.0,5.31,0,1,1,0,milho,2.0,12,0,0,4165.0
2025-11-25 21:06:22.610438,21.2,61.2,5.46,1,1,1,0,milho,1.9,0,0,0,4817.0
2025-11-25 21:06:27.610438,20.9,59.3,5.34,0,0,0,0,milho,2.1,12,8,10,2716.0
2025-11-25 21:06:32.610438,20.8,58.5,5.58,0,1,1,0,milho,2.1,12,0,0,2567.0
2025-11-25 21:06:37.610438,21.5,56.5,5.58,0,1,1,0,milho,2.3,12,0,0,3329.0
2025-11-25 21:06:42.610438,21.7,61.6,5.49,0,0,1,0,milho,1.8,12,8,0,3389.0
2025-11-25 21:06:47.610438,21.3,55.0,5.38,0,0,0,0,milho,2.5,12,8,10,2275.0
2025-11-25 21:06:52.610438,21.6,59.7,5.34,0,1,0,0,milho,2.0,12,0,10,2745.0
2025-11-25 21:06:57.610438,20.8,58.1,5.66,0,1,1,0,milho,2.2,12,0,0,4347.0
2025-11-25 21:07:02.610438,20.2,55.6,5.5,1,1,0,0,milho,2.4,0,0,10,4074.0
2025-11-25 21:07:07.610438,22.0,54.8,5.46,0,0,1,0,milho,2.5,12,8,0,3662.0
2025-11-25 21:07:12.610438,21.6,53.4,5.36,0,1,1,0,milho,2.7,12,0,0,3589.0
2025-11-25 21:07:17.610438,21.2,53.4,5.58,1,1,0,0,milho,2.7,0,0,10,3755.0
2025-11-25 21:07:22.610438,21.6,50.9,5.66,1,1,0,0,milho,2.9,0,0,10,5163.0
2025-11-25 21:07:27.610438,21.2,56.8,5.53,0,0,0,0,milho,2.3,12,8,10,2604.0
2025-11-25 21:07:32.610438,21.1,55.7,5.72,0,0,1,0,milho,2.4,12,8,0,3030.0
2025-11-25 21:07:37.610438,21.5,55.5,5.55,1,1,1,0,milho,2.4,0,0,0,5554.0
2025-11-25 21:07:42.610438,21.6,49.9,5.46,0,1,0,0,milho,3.0,12,0,10,2458.0
2025-11-25 21:07:47.610438,21.0,48.3,5.52,0,0,0,0,milho,3.2,12,8,10,2085.0
2025-11-25 21:07:52.610438,21.7,47.9,5.38,0,0,1,0,milho,3.2,12,8,0,2051.0
2025-11-25 21:07:57.610438,21.0,49.3,5.51,0,0,1,0,milho,3.1,12,8,0,2782.0
2025-11-25 21:08:02.610438,21.6,51.2,5.63,0,1,1,0,milho,2.9,12,0,0,4151.0
2025-11-25 21:08:07.610438,21.4,48.3,5.49,0,0,1,0,milho,3.2,12,8,0,3044.0
2025-11-25 21:08:12.610438,21.7,50.0,5.64,0,1,1,0,milho,3.0,12,0,0,3716.0
2025-11-25 21:08:17.610438,20.9,49.6,5.78,0,1,1,0,milho,3.0,12,0,0,3231.0
2025-11-25 21:08:22.610438,21.5,47.8,5.53,1,0,0,0,milho,3.2,0,8,10,2253.0
2025-11-25 21:08:27.610438,22.0,47.1,5.52,0,1,0,0,milho,3.3,12,0,10,2924.0
2025-11-25 21:08:32.610438,21.2,47.9,5.64,1,0,0,0,milho,3.2,0,8,10,2323.0
2025-11-25 21:08:37.610438,21.8,44.7,5.73,0,1,0,0,milho,3.5,12,0,10,2661.0
2025-11-25 21:08:42.610438,20.5,48.6,5.52,0,0,0,0,milho,3.1,12,8,10,1412.0
2025-11-25 21:08:47.610438,21.4,46.7,5.42,0,1,1,0,milho,3.3,12,0,0,3470.0
2025-11-25 21:08:52.610438,21.1,48.4,5.4,1,1,1,0,milho,3.2,0,0,0,4226.0
2025-11-25 21:08:57.610438,20.8,44.9,5.33,1,1,1,0,milho,3.5,0,0,0,4234.0
2025-11-25 21:09:02.610438,21.4,43.7,5.52,0,1,0,0,milho,3.6,12,0,10,1468.0
2025-11-25 21:09:07.610438,21.1,43.5,5.63,1,1,0,0,milho,3.6,0,0,10,2579.0
2025-11-25 21:09:12.610438,21.1,43.6,5.42,1,0,1,0,milho,3.6,0,8,0,3857.0
2025-11-25 21:09:17.610438,21.6,44.2,5.4,1,1,0,0,milho,3.6,0,0,10,2228.0
2025-11-25 21:09:22.610438,21.7,43.8,5.53,1,0,0,0,milho,3.6,0,8,10,2581.0
2025-11-25 21:09:27.610438,21.7,39.1,5.61,0,0,1,1,milho,7.2,12,8,0,2724.0
2025-11-25 21:09:32.610438,21.5,45.3,5.46,0,1,0,1,milho,3.5,12,0,10,2430.0
2025-11-25 21:09:37.610438,20.7,46.0,5.5,1,1,0,1,milho,3.4,0,0,10,2898.0
2025-11-25 21:09:42.610438,20.9,48.6,5.56,1,1,1,1,milho,3.1,0,0,0,4394.0
2025-11-25 21:09:47.610438,20.8,52.3,5.5,0,1,1,1,milho,2.8,12,0,0,4979.0
2025-11-25 21:09:52.610438,21.4,54.4,5.44,1,0,1,1,milho,2.6,0,8,0,4588.0
2025-11-25 21:09:57.610438,21.3,53.2,5.4,0,0,1,1,milho,2.7,12,8,0,3763.0
2025-11-25 21:10:02.610438,20.9,53.6,5.57,0,1,0,1,milho,2.6,12,0,10,2728.0
2025-11-25 21:10:07.610438,21.7,58.8,5.46,0,1,1,1,milho,2.1,12,0,0,2846.0
2025-11-25 21:10:12.610438,21.4,60.1,5.39,1,0,1,1,milho,2.0,0,8,0,4926.0
2025-11-25 21:10:17.610438,22.2,59.8,5.46,1,1,1,1,milho,2.0,0,0,0,3842.0
2025-11-25 21:10:22.610438,21.7,65.1,5.46,0,1,1,1,milho,1.5,12,0,0,4400.0
2025-11-25 21:10:27.610438,21.8,62.9,5.4,1,1,1,1,milho,1.7,0,0,0,4274.0
2025-11-25 21:10:32.610438,21.0,66.2,5.55,1,0,0,1,milho,1.4,0,8,10,3166.0
2025-11-25 21:10:37.610438,21.4,68.5,5.51,0,1,1,1,milho,1.1,12,0,0,4181.0
2025-11-25 21:10:42.610438,21.2,70.5,5.68,0,0,0,1,milho,0.0,12,8,10,2157.0
2025-11-25 21:10:47.610438,21.3,73.0,5.41,1,1,1,1,milho,0.0,0,0,0,3872.0
2025-11-25 21:10:52.610438,21.0,76.3,5.48,1,0,1,0,milho,0.0,0,8,0,3144.0
2025-11-25 21:10:57.610438,22.0,72.8,5.55,0,1,1,0,milho,0.0,12,0,0,2752.0
2025-11-25 21:11:02.610438,21.9,75.6,5.49,1,0,0,0,milho,0.0,0,8,10,2461.0
2025-11-25 21:11:07.610438,22.2,69.6,5.5,0,1,1,0,milho,1.0,12,0,0,4665.0
2025-11-25 21:11:12.610438,20.8,72.5,5.63,0,0,1,0,milho,0.0,12,8,0,3178.0
2025-11-25 21:11:17.610438,21.7,70.7,5.61,1,0,0,0,milho,0.0,0,8,10,3579.0
2025-11-25 21:11:22.610438,21.4,69.5,5.52,1,0,1,0,milho,1.0,0,8,0,4608.0
2025-11-25 21:11:27.610438,19.6,71.8,5.46,0,0,0,0,milho,0.0,12,8,10,2605.0
2025-11-25 21:11:32.610438,21.1,71.6,5.51,1,1,0,0,milho,0.0,0,0,10,2614.0
2025-11-25 21:11:37.610438,21.1,75.6,5.66,1,1,0,0,milho,0.0,0,0,10,2755.0
2025-11-25 21:11:42.610438,21.4,69.4,5.66,0,1,0,0,milho,1.1,12,0,10,2594.0
2025-11-25 21:11:47.610438,21.0,67.5,5.45,0,1,1,0,milho,1.2,12,0,0,4603.0
2025-11-25 21:11:52.610438,22.0,68.2,5.52,1,0,1,0,milho,1.2,0,8,0,3466.0
2025-11-25 21:11:57.610438,20.9,65.3,5.57,1,0,0,0,milho,1.5,0,8,10,3004.0
2025-11-25 21:12:02.610438,21.1,67.0,5.56,0,1,1,0,milho,1.3,12,0,0,4336.0
2025-11-25 21:12:07.610438,21.0,64.9,5.7,0,1,1,0,milho,1.5,12,0,0,3951.0
2025-11-25 21:12:12.610438,21.5,66.7,5.34,0,0,1,0,milho,1.3,12,8,0,3988.0
2025-11-25 21:12:17.610438,21.5,65.8,5.41,0,0,1,0,milho,1.4,12,8,0,4270.0
2025-11-25 21:12:22.610438,21.1,65.3,5.44,0,0,1,0,milho,1.5,12,8,0,3775.0
2025-11-25 21:12:27.610438,21.4,64.4,5.62,1,0,0,0,milho,1.6,0,8,10,3470.0
2025-11-25 21:12:32.610438,22.0,64.1,5.29,0,0,1,0,milho,1.6,12,8,0,3625.0
2025-11-25 21:12:37.610438,20.6,63.9,5.6,0,0,0,0,milho,1.6,12,8,10,2997.0
2025-11-25 21:12:42.610438,21.9,62.8,5.59,0,1,1,0,milho,1.7,12,0,0,4240.0
2025-11-25 21:12:47.610438,21.9,66.0,5.58,0,1,0,0,milho,1.4,12,0,10,2594.0
2025-11-25 21:12:52.610438,21.4,65.3,5.65,1,1,1,0,milho,1.5,0,0,0,3613.0
2025-11-25 21:12:57.610438,21.3,60.9,5.54,0,0,0,0,milho,1.9,12,8,10,3149.0
2025-11-25 21:13:02.610438,21.1,62.6,5.63,0,0,0,0,milho,1.7,12,8,10,2299.0
2025-11-25 21:13:07.610438,21.7,60.2,5.56,0,1,1,0,milho,2.0,12,0,0,4249.0
2025-11-25 21:13:12.610438,21.6,62.4,5.65,0,0,0,0,milho,1.8,12,8,10,3610.0
2025-11-25 21:13:17.610438,21.3,61.2,5.45,1,1,0,0,milho,1.9,0,0,10,3741.0
2025-11-25 21:13:22.610438,20.9,61.8,5.49,1,1,1,0,milho,1.8,0,0,0,4737.0
2025-11-25 21:13:27.610438,21.0,64.4,5.85,0,1,1,0,milho,1.6,12,0,0,4510.0
2025-11-25 21:13:32.610438,21.3,61.8,5.33,1,1,0,0,milho,1.8,0,0,10,2793.0
2025-11-25 21:13:37.610438,21.2,58.8,5.46,0,1,1,0,milho,2.1,12,0,0,3679.0
2025-11-25 21:13:42.610438,21.2,61.0,5.49,0,1,1,0,milho,1.9,12,0,0,4167.0
2025-11-25 21:13:47.610438,21.1,52.7,5.59,0,1,0,0,milho,2.7,12,0,10,2738.0
2025-11-25 21:13:52.610438,20.8,57.0,5.41,0,1,1,0,milho,2.3,12,0,0,3544.0
2025-11-25 21:13:57.610438,21.4,56.8,5.3,1,0,0,0,milho,2.3,0,8,10,3557.0
2025-11-25 21:14:02.610438,21.2,55.0,5.64,1,1,0,0,milho,2.5,0,0,10,4812.0
2025-11-25 21:14:07.610438,20.7,60.6,5.39,0,1,0,0,milho,1.9,12,0,10,3063.0
2025-11-25 21:14:12.610438,20.9,53.6,5.52,1,1,0,0,milho,2.6,0,0,10,3416.0
2025-11-25 21:14:17.610438,20.9,56.5,5.45,1,1,0,0,milho,2.3,0,0,10,4199.0
2025-11-25 21:14:22.610438,21.6,57.9,5.46,0,1,0,0,milho,2.2,12,0,10,2860.0
2025-11-25 21:14:27.610438,21.6,55.2,5.59,1,0,1,0,milho,2.5,0,8,0,5436.0
2025-11-25 21:14:32.610438,20.9,51.4,5.41,0,1,1,0,milho,2.9,12,0,0,3697.0
2025-11-25 21:14:37.610438,21.4,52.4,5.25,0,1,0,0,milho,2.8,12,0,10,3165.0
2025-11-25 21:14:42.610438,21.9,54.5,5.62,1,1,1,0,milho,2.5,0,0,0,5472.0
2025-11-25 21:14:47.610438,20.2,54.0,5.43,0,1,1,0,milho,2.6,12,0,0,4698.0
2025-11-25 21:14:52.610438,21.3,52.6,5.46,0,0,1,0,milho,2.7,12,8,0,3589.0
2025-11-25 21:14:57.610438,21.9,50.1,5.34,1,0,1,0,milho,3.0,0,8,0,5141.0
2025-11-25 21:15:02.610438,20.9,48.1,5.52,0,0,1,0,milho,3.2,12,8,0,2203.0
2025-11-25 21:15:07.610438,21.7,46.8,5.65,1,1,0,0,milho,3.3,0,0,10,2573.0
2025-11-25 21:15:12.610438,21.9,49.9,5.63,0,1,1,0,milho,3.0,12,0,0,2491.0
2025-11-25 21:15:17.610438,21.4,47.7,5.53,0,0,0,0,milho,3.2,12,8,10,1993.0
2025-11-25 21:15:22.610438,21.4,48.9,5.69,0,1,1,0,milho,3.1,12,0,0,3743.0
2025-11-25 21:15:27.610438,21.1,50.8,5.75,1,0,1,0,milho,2.9,0,8,0,3952.0
2025-11-25 21:15:32.610438,20.5,50.6,5.52,1,0,0,0,milho,2.9,0,8,10,3151.0
2025-11-25 21:15:37.610438,21.9,45.6,5.52,1,0,1,0,milho,3.4,0,8,0,3433.0
2025-11-25 21:15:42.610438,19.9,48.5,5.37,0,1,1,0,milho,3.1,12,0,0,2668.0
2025-11-25 21:15:47.610438,21.6,48.2,5.43,0,1,1,0,milho,3.2,12,0,0,3573.0
2025-11-25 21:15:52.610438,21.0,46.9,5.43,0,1,0,0,milho,3.3,12,0,10,2827.0
2025-11-25 21:15:57.610438,21.5,48.5,5.43,0,1,0,0,milho,3.1,12,0,10,2395.0
2025-11-25 21:16:02.610438,21.4,44.4,5.55,1,1,1,0,milho,3.6,0,0,0,4522.0
2025-11-25 21:16:07.610438,21.6,44.6,5.4,0,1,1,0,milho,3.5,12,0,0,1751.0
2025-11-25 21:16:12.610438,20.8,44.0,5.42,1,1,1,0,milho,3.6,0,0,0,4162.0
2025-11-25 21:16:17.610438,21.1,47.4,5.48,0,0,1,0,milho,3.3,12,8,0,2046.0
2025-11-25 21:16:22.610438,21.3,45.0,5.51,1,1,0,0,milho,3.5,0,0,10,3001.0
2025-11-25 21:16:27.610438,21.0,40.1,5.44,0,1,1,0,milho,4.0,12,0,0,3253.0
2025-11-25 21:16:32.610438,21.9,43.6,5.44,0,0,1,0,milho,3.6,12,8,0,4356.0
2025-11-25 21:16:37.610438,20.6,38.4,5.64,0,0,0,1,milho,7.3,12,8,10,1631.0
2025-11-25 21:16:42.610438,20.3,43.9,5.59,0,0,1,1,milho,3.6,12,8,0,2539.0
2025-11-25 21:16:47.610438,21.4,44.7,5.64,0,0,1,1,milho,3.5,12,8,0,3230.0
2025-11-25 21:16:52.610438,20.8,46.7,5.67,0,1,1,1,milho,3.3,12,0,0,2835.0
2025-11-25 21:16:57.610438,22.5,49.2,5.45,0,1,1,1,milho,3.1,12,0,0,2678.0
2025-11-25 21:17:02.610438,21.1,50.5,5.63,1,0,1,1,milho,2.9,0,8,0,4143.0
2025-11-25 21:17:07.610438,21.5,55.0,5.64,1,0,0,1,milho,2.5,0,8,10,3850.0
2025-11-25 21:17:12.610438,21.2,56.4,5.59,0,1,0,1,milho,2.4,12,0,10,2658.0
2025-11-25 21:17:17.610438,21.8,57.2,5.62,1,0,1,1,milho,2.3,0,8,0,4209.0
2025-11-25 21:17:22.610438,21.3,58.2,5.6,0,1,0,1,milho,2.2,12,0,10,2377.0
2025-11-25 21:17:27.610438,21.0,59.0,5.59,1,0,0,1,milho,2.1,0,8,10,3368.0
2025-11-25 21:17:32.610438,21.1,58.8,5.61,1,1,1,1,milho,2.1,0,0,0,4785.0
2025-11-25 21:17:37.610438,20.7,67.2,5.45,0,1,1,1,milho,1.3,12,0,0,3969.0
2025-11-25 21:17:42.610438,21.6,65.0,5.57,1,0,1,1,milho,1.5,0,8,0,4051.0
2025-11-25 21:17:47.610438,21.6,71.5,5.56,0,1,0,1,milho,0.0,12,0,10,2066.0
2025-11-25 21:17:52.610438,21.0,71.6,5.56,0,1,0,1,milho,0.0,12,0,10,3077.0
2025-11-25 21:17:57.610438,21.4,77.1,5.59,0,1,0,0,milho,0.0,12,0,10,1760.0
2025-11-25 21:18:02.610438,21.4,67.2,5.52,0,1,1,0,milho,1.3,12,0,0,3321.0
2025-11-25 21:18:07.610438,21.2,73.8,5.47,0,0,1,0,milho,0.0,12,8,0,2228.0
2025-11-25 21:18:12.610438,21.3,71.5,5.64,1,1,1,0,milho,0.0,0,0,0,3927.0
2025-11-25 21:18:17.610438,20.6,69.7,5.55,0,1,0,0,milho,1.0,12,0,10,2654.0
2025-11-25 21:18:22.610438,21.6,69.6,5.27,0,0,1,0,milho,1.0,12,8,0,3078.0
2025-11-25 21:18:27.610438,20.8,68.7,5.6,0,1,1,0,milho,1.1,12,0,0,4596.0
2025-11-25 21:18:32.610438,21.5,69.7,5.56,0,1,1,0,milho,1.0,12,0,0,4159.0
2025-11-25 21:18:37.610438,21.6,67.5,5.39,0,1,1,0,milho,1.2,12,0,0,4041.0
2025-11-25 21:18:42.610438,21.5,71.2,5.57,1,1,0,0,milho,0.0,0,0,10,3130.0
2025-11-25 21:18:47.610438,20.9,67.5,5.51,0,1,1,0,milho,1.2,12,0,0,3485.0
2025-11-25 21:18:52.610438,20.6,68.5,5.55,0,0,1,0,milho,1.1,12,8,0,3513.0
2025-11-25 21:18:57.610438,21.5,64.3,5.4,0,1,1,0,milho,1.6,12,0,0,4075.0
2025-11-25 21:19:02.610438,21.4,66.4,5.52,0,1,1,0,milho,1.4,12,0,0,4172.0
2025-11-25 21:19:07.610438,20.9,65.9,5.68,0,1,0,0,milho,1.4,12,0,10,2656.0
2025-11-25 21:19:12.610438,21.1,66.6,5.57,0,1,0,0,milho,1.3,12,0,10,2711.0
2025-11-25 21:19:17.610438,20.7,68.1,5.66,1,0,1,0,milho,1.2,0,8,0,3374.0
2025-11-25 21:19:22.610438,21.1,61.9,5.5,0,1,1,0,milho,1.8,12,0,0,3744.0
2025-11-25 21:19:27.610438,21.1,62.5,5.44,1,0,1,0,milho,1.8,0,8,0,5030.0
2025-11-25 21:19:32.610438,21.3,62.1,5.58,1,1,1,0,milho,1.8,0,0,0,5011.0
2025-11-25 21:19:37.610438,21.8,66.4,5.41,1,1,1,0,milho,1.4,0,0,0,5371.0
2025-11-25 21:19:42.610438,21.0,60.2,5.46,0,1,0,0,milho,2.0,12,0,10,2563.0
2025-11-25 21:19:47.610438,20.6,65.6,5.44,0,1,1,0,milho,1.4,12,0,0,3986.0
2025-11-25 21:19:52.610438,21.3,57.0,5.39,1,1,0,0,milho,2.3,0,0,10,3712.0
2025-11-25 21:19:57.610438,21.8,60.2,5.51,0,0,0,0,milho,2.0,12,8,10,2678.0
2025-11-25 21:20:02.610438,21.5,58.9,5.55,0,0,1,0,milho,2.1,12,8,0,2818.0
2025-11-25 21:20:07.610438,21.1,62.1,5.51,1,0,1,0,milho,1.8,0,8,0,4487.0
2025-11-25 21:20:12.610438,21.4,57.8,5.52,1,1,0,0,milho,2.2,0,0,10,3306.0
2025-11-25 21:20:17.610438,20.7,62.1,5.52,0,1,1,0,milho,1.8,12,0,0,4036.0
2025-11-25 21:20:22.610438,20.9,58.7,5.61,1,1,0,0,milho,2.1,0,0,10,4209.0
2025-11-25 21:20:27.610438,21.3,58.6,5.49,1,1,0,0,milho,2.1,0,0,10,3867.0
2025-11-25 21:20:32.610438,21.1,60.1,5.38,0,1,1,0,milho,2.0,12,0,0,3181.0
